<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NQ-100-FUT,60,20150101,010000,4233.0000000,4239.7500000,4231.7500000,4233.7500000,12008
NQ-100-FUT,60,20150101,020000,4234.0000000,4238.5000000,4234.0000000,4238.0000000,155
NQ-100-FUT,60,20150102,030000,4240.2500000,4249.5000000,4240.2500000,4248.0000000,791
NQ-100-FUT,60,20150102,040000,4248.0000000,4249.0000000,4246.5000000,4248.5000000,274
NQ-100-FUT,60,20150102,050000,4248.5000000,4253.5000000,4248.5000000,4252.5000000,752
NQ-100-FUT,60,20150102,060000,4252.2500000,4255.2500000,4251.5000000,4254.0000000,447
NQ-100-FUT,60,20150102,070000,4254.5000000,4254.7500000,4252.0000000,4252.2500000,248
NQ-100-FUT,60,20150102,080000,4252.5000000,4256.0000000,4251.7500000,4255.5000000,363
NQ-100-FUT,60,20150102,090000,4255.5000000,4257.7500000,4253.7500000,4254.2500000,299
NQ-100-FUT,60,20150102,100000,4254.2500000,4254.2500000,4254.0000000,4254.2500000,9
NQ-100-FUT,60,20150102,130000,4249.0000000,4253.5000000,4246.7500000,4249.2500000,2745
NQ-100-FUT,60,20150102,140000,4249.7500000,4254.2500000,4246.0000000,4251.2500000,1152
NQ-100-FUT,60,20150102,150000,4251.5000000,4253.2500000,4245.5000000,4246.2500000,1199
NQ-100-FUT,60,20150102,160000,4246.5000000,4254.0000000,4246.5000000,4252.2500000,1231
NQ-100-FUT,60,20150102,170000,4252.5000000,4255.2500000,4246.5000000,4254.5000000,2960
NQ-100-FUT,60,20150102,180000,4254.7500000,4272.7500000,4252.2500000,4258.5000000,31145
NQ-100-FUT,60,20150102,190000,4258.5000000,4260.0000000,4210.5000000,4222.0000000,49775
NQ-100-FUT,60,20150102,200000,4222.0000000,4223.2500000,4201.0000000,4217.5000000,35802
NQ-100-FUT,60,20150102,210000,4217.0000000,4225.5000000,4210.5000000,4213.0000000,13603
NQ-100-FUT,60,20150102,220000,4213.0000000,4216.0000000,4202.0000000,4205.0000000,4403
NQ-100-FUT,60,20150102,230000,4214.5000000,4225.2500000,4211.0000000,4219.0000000,13279
NQ-100-FUT,60,20150103,000000,4218.7500000,4233.7500000,4210.2500000,4222.5000000,29828
NQ-100-FUT,60,20150103,010000,4222.5000000,4222.5000000,4211.2500000,4217.0000000,14519
NQ-100-FUT,60,20150103,020000,4217.0000000,4217.0000000,4214.5000000,4214.5000000,62
NQ-100-FUT,60,20150105,030000,4216.0000000,4216.5000000,4201.5000000,4204.5000000,2430
NQ-100-FUT,60,20150105,040000,4204.5000000,4206.7500000,4197.0000000,4200.0000000,2446
NQ-100-FUT,60,20150105,050000,4200.2500000,4211.0000000,4200.2500000,4209.7500000,1903
NQ-100-FUT,60,20150105,060000,4210.0000000,4211.2500000,4207.0000000,4208.0000000,755
NQ-100-FUT,60,20150105,070000,4207.7500000,4219.5000000,4207.7500000,4219.0000000,2239
NQ-100-FUT,60,20150105,080000,4219.0000000,4220.5000000,4213.2500000,4219.7500000,1025
NQ-100-FUT,60,20150105,090000,4219.7500000,4220.7500000,4214.0000000,4214.2500000,1182
NQ-100-FUT,60,20150105,100000,4214.2500000,4215.7500000,4210.2500000,4210.2500000,130
NQ-100-FUT,60,20150105,110000,4210.5000000,4211.2500000,4205.5000000,4206.2500000,1269
NQ-100-FUT,60,20150105,120000,4206.7500000,4220.7500000,4206.5000000,4220.2500000,3160
NQ-100-FUT,60,20150105,130000,4220.0000000,4220.5000000,4207.5000000,4209.0000000,1866
NQ-100-FUT,60,20150105,140000,4209.0000000,4211.7500000,4203.2500000,4204.2500000,1938
NQ-100-FUT,60,20150105,150000,4204.0000000,4211.2500000,4203.0000000,4206.2500000,2514
NQ-100-FUT,60,20150105,160000,4206.2500000,4210.7500000,4204.5000000,4206.7500000,2278
NQ-100-FUT,60,20150105,170000,4206.7500000,4211.0000000,4195.2500000,4199.0000000,8940
NQ-100-FUT,60,20150105,180000,4198.7500000,4207.2500000,4183.0000000,4184.0000000,44753
