<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.MIX,60,20110930,110000,140005.0000000,141730.0000000,140005.0000000,140465.0000000,34
SPFB.MIX,60,20110930,120000,140015.0000000,140540.0000000,139430.0000000,139640.0000000,299
SPFB.MIX,60,20110930,130000,139730.0000000,142900.0000000,138980.0000000,140210.0000000,310
SPFB.MIX,60,20110930,140000,140605.0000000,140820.0000000,137050.0000000,137160.0000000,591
SPFB.MIX,60,20110930,150000,137095.0000000,137425.0000000,134710.0000000,136615.0000000,981
SPFB.MIX,60,20110930,160000,136355.0000000,136955.0000000,135420.0000000,135890.0000000,877
SPFB.MIX,60,20110930,170000,136230.0000000,136685.0000000,135080.0000000,135375.0000000,979
SPFB.MIX,60,20110930,180000,135350.0000000,136820.0000000,135090.0000000,135755.0000000,1877
SPFB.MIX,60,20110930,190000,135485.0000000,137145.0000000,135425.0000000,137000.0000000,871
SPFB.MIX,60,20110930,200000,136735.0000000,137360.0000000,136735.0000000,136735.0000000,21
SPFB.MIX,60,20110930,210000,136735.0000000,137970.0000000,136500.0000000,136500.0000000,54
SPFB.MIX,60,20110930,220000,136140.0000000,136605.0000000,136140.0000000,136605.0000000,3
SPFB.MIX,60,20110930,230000,136370.0000000,136550.0000000,134500.0000000,136495.0000000,12
SPFB.MIX,60,20111001,000000,135000.0000000,135495.0000000,134000.0000000,134000.0000000,6
SPFB.MIX,60,20111003,110000,132605.0000000,134710.0000000,132015.0000000,133105.0000000,129
SPFB.MIX,60,20111003,120000,133340.0000000,135610.0000000,133080.0000000,134910.0000000,1201
SPFB.MIX,60,20111003,130000,134890.0000000,136085.0000000,134680.0000000,134955.0000000,965
SPFB.MIX,60,20111003,140000,134760.0000000,135865.0000000,134730.0000000,134830.0000000,1321
SPFB.MIX,60,20111003,150000,134935.0000000,135500.0000000,134730.0000000,135290.0000000,302
SPFB.MIX,60,20111003,160000,135200.0000000,135285.0000000,133570.0000000,134560.0000000,914
SPFB.MIX,60,20111003,170000,134890.0000000,135300.0000000,133465.0000000,133790.0000000,2331
SPFB.MIX,60,20111003,180000,133725.0000000,134690.0000000,133140.0000000,133730.0000000,7773
SPFB.MIX,60,20111003,190000,133695.0000000,135960.0000000,133685.0000000,134630.0000000,5046
SPFB.MIX,60,20111003,200000,134600.0000000,135670.0000000,134200.0000000,135670.0000000,41
SPFB.MIX,60,20111003,210000,135480.0000000,135480.0000000,133680.0000000,133680.0000000,29
SPFB.MIX,60,20111003,220000,133605.0000000,133605.0000000,131800.0000000,131800.0000000,23
SPFB.MIX,60,20111003,230000,132970.0000000,133375.0000000,132150.0000000,132750.0000000,56
SPFB.MIX,60,20111004,000000,132990.0000000,133970.0000000,132350.0000000,132350.0000000,36
SPFB.MIX,60,20111004,110000,131800.0000000,135585.0000000,131785.0000000,134735.0000000,2247
SPFB.MIX,60,20111004,120000,134610.0000000,134760.0000000,131900.0000000,132000.0000000,9618
SPFB.MIX,60,20111004,130000,131970.0000000,132295.0000000,130980.0000000,131565.0000000,11389
SPFB.MIX,60,20111004,140000,131460.0000000,132505.0000000,130000.0000000,131110.0000000,8577
SPFB.MIX,60,20111004,150000,131080.0000000,131445.0000000,129280.0000000,129280.0000000,3823
