<TICKER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NASDAQ.AAPL,03/01/14,18:00,552.85999,553.67999,547.34998,548.22998,135906
NASDAQ.AAPL,03/01/14,19:00,548.25000,548.71997,545.63000,546.41998,154331
NASDAQ.AAPL,03/01/14,20:00,546.51001,547.71002,544.70001,545.21002,84817
NASDAQ.AAPL,03/01/14,21:00,545.15002,545.27002,542.52002,543.21002,92067
NASDAQ.AAPL,03/01/14,22:00,543.44000,544.60999,542.54999,544.51001,58762
NASDAQ.AAPL,03/01/14,23:00,544.67999,545.45001,543.53998,544.82001,64860
NASDAQ.AAPL,04/01/14,00:00,544.81000,545.27502,540.42999,540.97998,198824
NASDAQ.AAPL,06/01/14,18:00,537.28003,538.47998,533.71002,537.75000,122964
NASDAQ.AAPL,06/01/14,19:00,537.64001,542.16998,535.29999,540.88000,141093
NASDAQ.AAPL,06/01/14,20:00,540.95001,541.95001,538.84998,541.95001,67212
NASDAQ.AAPL,06/01/14,21:00,542.09003,545.00000,542.00000,544.69000,81767
NASDAQ.AAPL,06/01/14,22:00,544.40997,545.65997,543.89001,544.33502,59832
NASDAQ.AAPL,06/01/14,23:00,544.53998,546.37000,544.01001,545.64502,63878
NASDAQ.AAPL,07/01/14,00:00,545.63000,546.76001,543.51001,544.21997,88153
NASDAQ.AAPL,07/01/14,18:00,544.28003,544.28003,539.90997,542.40002,127888
NASDAQ.AAPL,07/01/14,19:00,542.35999,545.96002,542.35999,543.34003,103344
NASDAQ.AAPL,07/01/14,20:00,543.34003,543.59998,540.70001,540.92999,48459
NASDAQ.AAPL,07/01/14,21:00,540.92999,541.59998,540.00000,541.04999,42492
NASDAQ.AAPL,07/01/14,22:00,541.03998,541.34003,539.13000,539.64001,40944
NASDAQ.AAPL,07/01/14,23:00,539.70001,540.34998,537.96002,540.34998,46494
NASDAQ.AAPL,08/01/14,00:00,540.10999,541.51001,539.69000,540.10999,71776
NASDAQ.AAPL,08/01/14,18:00,538.95001,544.41998,538.78998,543.96002,114153
NASDAQ.AAPL,08/01/14,19:00,543.98999,545.56000,542.63000,543.16998,100507
NASDAQ.AAPL,08/01/14,20:00,543.19000,544.58002,542.06000,544.58002,48790
