<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,60,20120103,110000,80.1200000,82.3500000,80.1200000,80.8000000,15952710
SBER,60,20120103,120000,80.8300000,81.2500000,80.7400000,81.2100000,5409060
SBER,60,20120103,130000,81.2000000,81.4900000,80.8000000,81.1800000,9781170
SBER,60,20120103,140000,81.1800000,81.5300000,81.1000000,81.2200000,8864920
SBER,60,20120103,150000,81.2200000,81.4200000,81.0000000,81.1300000,4280960
SBER,60,20120103,160000,81.0700000,81.3900000,81.0500000,81.3400000,5134090
SBER,60,20120103,170000,81.3200000,81.7500000,81.2500000,81.7300000,7920500
SBER,60,20120103,180000,81.7300000,82.0900000,81.7100000,81.8500000,7636870
SBER,60,20120103,190000,81.8500000,82.5000000,81.8000000,82.4100000,13854600
SBER,60,20120104,110000,82.4400000,82.7000000,81.9100000,82.4500000,11922130
SBER,60,20120104,120000,82.4600000,83.3500000,82.3300000,83.0200000,14528090
SBER,60,20120104,130000,83.0200000,84.4800000,82.9000000,83.0900000,44382130
SBER,60,20120104,140000,83.0900000,84.0900000,82.8100000,83.8200000,16380230
SBER,60,20120104,150000,83.8200000,84.0500000,83.6500000,83.8800000,7350360
SBER,60,20120104,160000,83.8800000,84.1500000,83.4300000,83.7000000,13502020
SBER,60,20120104,170000,83.7000000,83.8100000,83.3000000,83.4300000,7578530
SBER,60,20120104,180000,83.4600000,83.8800000,83.1500000,83.5000000,11208530
SBER,60,20120104,190000,83.5000000,83.5400000,83.1800000,83.5200000,9687430
SBER,60,20120105,110000,83.5000000,84.4400000,83.3200000,84.0900000,16186580
SBER,60,20120105,120000,84.0800000,84.3400000,83.6700000,84.2000000,8856890
SBER,60,20120105,130000,84.2200000,84.3300000,83.0500000,83.2700000,18492520
SBER,60,20120105,140000,83.2600000,83.3800000,82.6800000,82.7600000,12954880
SBER,60,20120105,150000,82.7600000,82.9900000,82.0500000,82.1300000,12636290
SBER,60,20120105,160000,82.1100000,82.5300000,82.0500000,82.3700000,7189130
SBER,60,20120105,170000,82.3400000,82.5800000,82.2500000,82.3600000,4710120
SBER,60,20120105,180000,82.3600000,83.2900000,82.3100000,83.2000000,17677020
SBER,60,20120105,190000,83.2000000,83.3000000,82.4000000,82.5500000,11465030
SBER,60,20120106,110000,82.5100000,82.9400000,81.6700000,81.8900000,14230480
SBER,60,20120106,120000,81.8900000,82.3800000,81.7000000,82.1400000,8014110
SBER,60,20120106,130000,82.1400000,82.5900000,82.0800000,82.4000000,10978190
SBER,60,20120106,140000,82.4000000,82.6700000,82.3400000,82.3800000,6179560
SBER,60,20120106,150000,82.3800000,82.8300000,82.3200000,82.6300000,7368820
SBER,60,20120106,160000,82.6200000,82.7300000,82.1300000,82.6300000,9717280
SBER,60,20120106,170000,82.6300000,83.7600000,82.6300000,83.4800000,23675430
SBER,60,20120106,180000,83.4300000,84.3800000,83.4200000,83.5600000,29292940
SBER,60,20120106,190000,83.5600000,83.7400000,83.0400000,83.2000000,16548960
SBER,60,20120109,110000,82.5900000,83.0000000,82.4200000,82.7800000,9979950
SBER,60,20120109,120000,82.7800000,83.4400000,82.6000000,83.3900000,9655630
SBER,60,20120109,130000,83.4400000,84.1000000,83.3100000,84.0900000,16349010
SBER,60,20120109,140000,84.0800000,84.2200000,83.8100000,84.0500000,15244830
SBER,60,20120109,150000,84.0500000,84.1500000,83.7200000,83.7500000,10144580
SBER,60,20120109,160000,83.7600000,83.9500000,83.5700000,83.8300000,6679930
SBER,60,20120109,170000,83.8300000,83.9700000,83.6100000,83.8500000,5935980
SBER,60,20120109,180000,83.8500000,83.8700000,83.5000000,83.8700000,6106770
SBER,60,20120109,190000,83.8700000,83.9600000,83.6400000,83.8800000,9106300
SBER,60,20120110,110000,84.3600000,85.2200000,84.2400000,84.9600000,33191220
SBER,60,20120110,120000,85.0000000,85.1300000,84.8200000,85.0700000,11099090
SBER,60,20120110,130000,85.0600000,86.2900000,85.0400000,85.9100000,55744640
SBER,60,20120110,140000,85.9400000,86.6700000,85.8000000,86.3600000,26513990
SBER,60,20120110,150000,86.3600000,86.7500000,86.2800000,86.5600000,27370750
SBER,60,20120110,160000,86.5800000,86.6900000,86.4700000,86.5200000,10568160
SBER,60,20120110,170000,86.5100000,87.2500000,86.5000000,86.9200000,38240330
SBER,60,20120110,180000,86.9200000,87.0600000,86.3900000,86.4700000,13849160
SBER,60,20120110,190000,86.5000000,86.9000000,86.3900000,86.8100000,14945200
SBER,60,20120111,110000,86.2900000,86.9100000,86.0000000,86.7200000,26545820
SBER,60,20120111,120000,86.7200000,86.7900000,86.0500000,86.1500000,13959880
SBER,60,20120111,130000,86.1500000,86.8300000,86.0600000,86.3100000,21498610
SBER,60,20120111,140000,86.3000000,86.7700000,86.2500000,86.5800000,16356800
SBER,60,20120111,150000,86.5800000,86.6200000,86.0800000,86.1100000,14568390
SBER,60,20120111,160000,86.1000000,86.1900000,84.6000000,84.8600000,67497880
SBER,60,20120111,170000,84.8600000,85.2900000,84.3400000,85.1900000,53192160
SBER,60,20120111,180000,85.1600000,85.2300000,84.6200000,85.0100000,13600810
SBER,60,20120111,190000,85.0400000,85.3500000,84.7600000,84.8500000,20036500
SBER,60,20120112,110000,85.2000000,85.4500000,85.0100000,85.1300000,12490960
SBER,60,20120112,120000,85.1300000,85.2900000,84.1800000,84.3600000,25743950
SBER,60,20120112,130000,84.3500000,85.0300000,84.2200000,84.8200000,17504170
SBER,60,20120112,140000,84.8200000,85.8900000,84.5000000,85.8000000,27710420
SBER,60,20120112,150000,85.8000000,86.3400000,85.5700000,86.0800000,27833090
SBER,60,20120112,160000,86.0800000,86.1800000,85.6700000,85.9500000,12440460
