<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS,60,20140106,110000,144450.0000000,144450.0000000,140750.0000000,141120.0000000,71768
SPFB.RTS,60,20140106,120000,141110.0000000,141150.0000000,140330.0000000,140360.0000000,56215
SPFB.RTS,60,20140106,130000,140360.0000000,140770.0000000,140000.0000000,140020.0000000,59760
SPFB.RTS,60,20140106,140000,140010.0000000,140120.0000000,139760.0000000,140060.0000000,45513
SPFB.RTS,60,20140106,150000,140060.0000000,140190.0000000,139860.0000000,139970.0000000,23256
SPFB.RTS,60,20140106,160000,139970.0000000,140050.0000000,139540.0000000,139630.0000000,37999
SPFB.RTS,60,20140106,170000,139640.0000000,139670.0000000,139250.0000000,139330.0000000,38174
SPFB.RTS,60,20140106,180000,139330.0000000,139430.0000000,138900.0000000,139210.0000000,44393
SPFB.RTS,60,20140106,190000,139230.0000000,139310.0000000,138410.0000000,138530.0000000,50292
SPFB.RTS,60,20140106,200000,138610.0000000,138970.0000000,138550.0000000,138680.0000000,34512
SPFB.RTS,60,20140106,210000,138680.0000000,138730.0000000,138200.0000000,138450.0000000,28211
SPFB.RTS,60,20140106,220000,138450.0000000,138460.0000000,138020.0000000,138150.0000000,20041
SPFB.RTS,60,20140106,230000,138160.0000000,138490.0000000,138110.0000000,138420.0000000,14197
SPFB.RTS,60,20140107,000000,138420.0000000,138630.0000000,138300.0000000,138470.0000000,12368
SPFB.RTS,60,20140108,110000,138510.0000000,139600.0000000,138510.0000000,139260.0000000,55353
SPFB.RTS,60,20140108,120000,139260.0000000,139710.0000000,139150.0000000,139610.0000000,32328
SPFB.RTS,60,20140108,130000,139590.0000000,139860.0000000,139260.0000000,139460.0000000,49590
SPFB.RTS,60,20140108,140000,139460.0000000,139610.0000000,139280.0000000,139480.0000000,19487
SPFB.RTS,60,20140108,150000,139510.0000000,139770.0000000,139460.0000000,139650.0000000,33860
SPFB.RTS,60,20140108,160000,139650.0000000,139670.0000000,139330.0000000,139410.0000000,16402
SPFB.RTS,60,20140108,170000,139410.0000000,139570.0000000,139360.0000000,139470.0000000,9553
