<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
LKOH,60,20100111,110000,1744.3200000,1750.0000000,1736.6000000,1741.0000000,201082
LKOH,60,20100111,120000,1741.6500000,1749.9900000,1737.3000000,1740.0000000,323636
LKOH,60,20100111,130000,1740.0000000,1761.0000000,1739.1000000,1753.6000000,355319
LKOH,60,20100111,140000,1753.6000000,1771.0000000,1752.8200000,1757.1300000,443580
LKOH,60,20100111,150000,1757.6800000,1758.9400000,1750.7000000,1750.7300000,126063
LKOH,60,20100111,160000,1750.8000000,1759.3600000,1749.0000000,1755.0000000,126428
LKOH,60,20100111,170000,1754.0500000,1758.5500000,1753.5200000,1758.2000000,113466
LKOH,60,20100111,180000,1758.4900000,1760.0000000,1747.0900000,1748.7100000,169753
LKOH,60,20100111,190000,1749.5000000,1751.0000000,1738.0000000,1750.9800000,284301
LKOH,60,20100112,110000,1739.9800000,1756.8800000,1736.0000000,1741.8900000,233993
LKOH,60,20100112,120000,1741.8900000,1748.1500000,1719.0000000,1720.5000000,426858
LKOH,60,20100112,130000,1720.0700000,1722.9000000,1713.2300000,1720.0000000,327464
LKOH,60,20100112,140000,1720.0000000,1726.0000000,1718.1000000,1720.0000000,133824
LKOH,60,20100112,150000,1720.0000000,1720.9900000,1708.0000000,1714.6000000,218439
LKOH,60,20100112,160000,1714.6100000,1717.7000000,1709.4500000,1711.5000000,78754
LKOH,60,20100112,170000,1711.0200000,1715.6600000,1709.0600000,1713.0000000,212475
LKOH,60,20100112,180000,1712.9600000,1717.0000000,1707.5000000,1716.9500000,151702
LKOH,60,20100112,190000,1716.5200000,1720.3000000,1711.3300000,1719.8200000,143586
LKOH,60,20100113,110000,1704.3000000,1709.3000000,1698.6000000,1702.8600000,197738
LKOH,60,20100113,120000,1702.8600000,1719.5000000,1702.5000000,1716.9400000,270705
LKOH,60,20100113,130000,1715.7700000,1729.8500000,1715.0100000,1721.8300000,220770
LKOH,60,20100113,140000,1721.9900000,1723.9500000,1717.9000000,1721.0600000,130265
LKOH,60,20100113,150000,1721.8600000,1724.7000000,1720.4700000,1723.2700000,58852
LKOH,60,20100113,160000,1723.2300000,1734.0000000,1722.5000000,1732.4900000,150611
LKOH,60,20100113,170000,1732.0200000,1733.5000000,1727.2200000,1729.0000000,140065
LKOH,60,20100113,180000,1729.0000000,1730.1500000,1716.1100000,1718.2900000,167213
LKOH,60,20100113,190000,1717.0000000,1718.2000000,1700.0000000,1709.4400000,442565
LKOH,60,20100114,110000,1720.4800000,1725.5000000,1712.4400000,1717.0000000,300938
LKOH,60,20100114,120000,1717.0000000,1720.8800000,1709.5800000,1715.1400000,229177
LKOH,60,20100114,130000,1715.4900000,1717.5000000,1711.5700000,1712.7900000,123224
LKOH,60,20100114,140000,1712.1100000,1716.1800000,1710.0000000,1711.8900000,140346
LKOH,60,20100114,150000,1711.8500000,1713.5100000,1706.0000000,1713.4400000,152084
LKOH,60,20100114,160000,1713.2500000,1713.5000000,1708.5900000,1711.9600000,89639
LKOH,60,20100114,170000,1711.9200000,1717.9800000,1703.0300000,1705.2100000,294278
LKOH,60,20100114,180000,1705.2000000,1718.9000000,1703.0300000,1716.9900000,183491
LKOH,60,20100114,190000,1716.5400000,1732.0000000,1715.0000000,1726.8000000,479721
