<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
LKOH,60,20150105,110000,2201.0000000,2268.9000000,2200.9000000,2220.5000000,68075
LKOH,60,20150105,120000,2218.0000000,2277.3000000,2217.5000000,2275.1000000,75747
LKOH,60,20150105,130000,2275.0000000,2312.3000000,2260.0000000,2308.0000000,67388
LKOH,60,20150105,140000,2309.6000000,2317.0000000,2300.1000000,2303.5000000,43837
LKOH,60,20150105,150000,2305.0000000,2309.3000000,2285.1000000,2302.0000000,35651
LKOH,60,20150105,160000,2303.5000000,2312.7000000,2292.6000000,2308.6000000,47615
LKOH,60,20150105,170000,2310.0000000,2315.0000000,2296.0000000,2304.0000000,38314
LKOH,60,20150105,180000,2304.0000000,2308.7000000,2283.1000000,2293.5000000,50651
LKOH,60,20150105,190000,2290.8000000,2306.4000000,2276.1000000,2295.0000000,140329
LKOH,60,20150106,110000,2289.9000000,2376.0000000,2286.6000000,2357.3000000,94525
LKOH,60,20150106,120000,2358.0000000,2362.0000000,2281.5000000,2320.0000000,186190
LKOH,60,20150106,130000,2318.1000000,2343.0000000,2290.0000000,2330.1000000,185178
LKOH,60,20150106,140000,2330.0000000,2347.0000000,2321.8000000,2330.8000000,43655
LKOH,60,20150106,150000,2330.0000000,2334.4000000,2319.0000000,2327.4000000,28063
LKOH,60,20150106,160000,2329.7000000,2333.8000000,2322.4000000,2330.9000000,36594
LKOH,60,20150106,170000,2330.0000000,2339.7000000,2305.7000000,2317.0000000,79492
LKOH,60,20150106,180000,2317.0000000,2349.8000000,2315.1000000,2341.9000000,68803
LKOH,60,20150106,190000,2340.0000000,2360.8000000,2339.1000000,2345.0000000,88541
LKOH,60,20150108,110000,2371.1000000,2395.9000000,2361.0000000,2390.1000000,77584
LKOH,60,20150108,120000,2388.3000000,2446.7000000,2383.7000000,2438.6000000,122063
LKOH,60,20150108,130000,2439.9000000,2480.0000000,2429.0000000,2473.7000000,131409
LKOH,60,20150108,140000,2473.7000000,2523.2000000,2470.0000000,2512.0000000,128217
LKOH,60,20150108,150000,2511.2000000,2568.4000000,2504.0000000,2539.9000000,89222
LKOH,60,20150108,160000,2540.0000000,2566.4000000,2514.1000000,2559.2000000,122835
LKOH,60,20150108,170000,2558.4000000,2564.5000000,2545.2000000,2560.3000000,101942
LKOH,60,20150108,180000,2560.9000000,2595.1000000,2560.8000000,2561.0000000,180619
LKOH,60,20150108,190000,2561.8000000,2575.0000000,2535.1000000,2572.0000000,145824
LKOH,60,20150109,110000,2565.0000000,2579.0000000,2521.1000000,2545.3000000,99021
LKOH,60,20150109,120000,2545.4000000,2551.0000000,2488.3000000,2495.7000000,279040
LKOH,60,20150109,130000,2495.4000000,2516.9000000,2492.8000000,2505.9000000,80244
LKOH,60,20150109,140000,2505.8000000,2509.9000000,2465.0000000,2467.8000000,229199
LKOH,60,20150109,150000,2469.1000000,2481.0000000,2452.5000000,2475.9000000,80387
LKOH,60,20150109,160000,2473.9000000,2482.9000000,2456.0000000,2468.6000000,93577
LKOH,60,20150109,170000,2470.1000000,2513.5000000,2470.1000000,2485.9000000,112396
LKOH,60,20150109,180000,2483.7000000,2495.1000000,2469.0000000,2478.7000000,136877
LKOH,60,20150109,190000,2477.0000000,2485.1000000,2461.0000000,2461.0000000,93068
LKOH,60,20150112,110000,2460.0000000,2519.0000000,2451.1000000,2489.4000000,124560
LKOH,60,20150112,120000,2487.2000000,2496.6000000,2470.0000000,2474.9000000,239583
LKOH,60,20150112,130000,2475.5000000,2479.4000000,2452.1000000,2462.8000000,114021
LKOH,60,20150112,140000,2462.7000000,2468.4000000,2441.4000000,2457.0000000,87678
LKOH,60,20150112,150000,2457.0000000,2463.2000000,2446.5000000,2452.5000000,41598
LKOH,60,20150112,160000,2452.8000000,2475.1000000,2446.0000000,2470.0000000,71644
LKOH,60,20150112,170000,2471.4000000,2475.0000000,2451.4000000,2458.0000000,70065
LKOH,60,20150112,180000,2458.2000000,2480.0000000,2458.0000000,2473.3000000,67557
LKOH,60,20150112,190000,2470.6000000,2487.2000000,2469.0000000,2477.0000000,92361
LKOH,60,20150113,110000,2479.9000000,2498.0000000,2461.9000000,2482.9000000,141996
LKOH,60,20150113,120000,2481.8000000,2515.0000000,2481.7000000,2498.5000000,193332
LKOH,60,20150113,130000,2498.5000000,2513.5000000,2494.1000000,2508.5000000,72451
LKOH,60,20150113,140000,2508.5000000,2512.2000000,2500.7000000,2503.2000000,47104
LKOH,60,20150113,150000,2503.2000000,2515.0000000,2496.1000000,2512.2000000,92489
LKOH,60,20150113,160000,2512.1000000,2527.0000000,2508.0000000,2512.7000000,98938
LKOH,60,20150113,170000,2512.8000000,2543.4000000,2507.4000000,2530.8000000,109471
